material_id,formation_energy_per_atom,nsites
mp-13396,-0.5004476091666661,4
mp-863027,-0.21112169666666902,4
mp-567787,-0.23021192916666403,4
mp-867287,-0.45810238666666603,4
mp-8892,-2.933849961111111,24
mp-16343,-0.22459984833333202,3
mp-17854,-2.172037273214285,28
mp-1185367,-0.21137526791666802,4
mp-541001,-0.9999549629166661,24
mp-5488,-2.061352058749999,8
mp-8491,-2.6025876490259723,22
mp-867926,-0.6129045441666641,4
mp-862774,-0.633030456666666,4
mp-1188392,-1.182571911874999,16
mp-20187,-1.056964433697915,8
mp-7205,-2.652957972499999,28
mp-20782,-0.8370955545833321,8
mp-279,-0.28409317833333203,2
mp-30738,-0.22014150666666402,4
mp-11172,-2.024642520833334,8
mp-1189974,-0.927098087916666,16
mp-1188898,-2.596225588833334,20
mp-560866,-2.9424519467724872,36
mp-1210919,-2.668482140694443,24
mp-1078209,-2.761924758833332,20
mp-11992,-2.774933723833334,20
mp-12451,-2.877080270833334,20
mp-6644,-2.862336244833334,20
mp-560605,-3.152200023809523,14
mp-1222517,-1.6941144601587301,21
mp-1095149,-0.886761129166671,8
mp-1188255,-0.7004761820833331,16
mp-861624,-0.5219357516666671,4
mp-1079607,-0.634489590833332,8
mp-1185376,-0.356116331250005,4
mp-1190882,-2.68189497375,24
mp-861964,-0.672485679166666,4
mp-861963,-0.32249639416666503,4
mp-977405,-0.597598847499998,4
mp-977393,-0.36155081916666804,4
mp-867903,-0.7881009908333281,4
mp-561430,-4.095328204722222,12
mp-1205878,-0.69078339722222,9
mp-976426,-0.47080882958333303,4
mp-754605,-3.38577283375,8
mp-1190624,-0.6006162041666661,24
mp-1185385,-0.279264756666673,4
mp-1185380,-0.05221287333333301,4
mp-865939,-0.055750262222222007,3
mp-864598,-0.198029603749999,4
mp-1185365,-0.460586658333332,4
mp-1185359,-0.136248555833332,4
mp-643276,-0.45050203564393904,22
mp-864630,-0.24106537895833502,4
mp-1232420,-0.33976344083333304,4
mp-977380,-0.45912025833333203,4
mp-864614,-0.613423705833333,4
mp-864601,-0.364491183333332,4
mp-864762,-0.12234565333333201,4
mp-1222638,-2.394198303148149,36
mp-1185364,-0.22726054041666402,4
mp-1222672,-2.3801071537962972,36
mp-1193222,-3.714650802037037,27
mp-1193498,-0.287372329537036,27
mp-12558,-0.8998631680555551,3
mp-977418,-0.5792043545833331,4
mp-1222299,-1.0789089135,5
mp-570213,-0.396783942777777,3
mp-866640,-0.514580118703703,36
mp-1185363,-0.30029460083333703,4
mp-558897,-2.187027366944445,36
mp-37906,-0.8117910368055551,3
mp-36111,-0.75129741765873,3
mp-9625,-2.946585101496598,28
mp-1185374,-0.16888615208333202,4
mp-977399,-0.616924229583331,4
mp-1207082,-0.616211496111109,3
mp-7555,-0.581613253333332,4
mp-11806,-0.6584183883333321,4
mp-864597,-0.13828705875000302,4
mp-560157,-2.659056395476189,14
mp-1295192,-1.9842330658764382,40
mp-1272804,-2.0681063427422,14
mp-26977,-2.6215509486327493,32
mp-1210977,-1.9291509505862061,20
mp-690617,-2.048751003942768,24
mp-1196748,-1.432949485318487,42
mp-20052,-2.075570689823481,28
mp-558059,-2.9340334618773953,12
mp-752752,-2.363049628908046,8
mp-22200,-2.881047644584929,27
mp-504460,-3.030762117270114,27
mp-1246000,-0.517870325316093,8
mp-771705,-2.659752926252054,28
mp-756366,-1.706483919466339,14
mp-754656,-2.159869964066093,4
mp-1176614,-0.6230160603024081,6
mp-31924,-2.565324869822735,44
mp-18997,-2.633428733343891,28
mp-25410,-2.626849563863404,16
mp-861629,-0.365073502816093,4
mp-861658,-0.48018209781609406,4
mp-1222353,-1.7718442451806231,14
mp-755701,-2.099758429109196,28
mp-759232,-2.594715559515989,42
mp-19107,-2.371862765180622,14
mp-777400,-2.671717012703338,15
mp-585265,-2.507082738458994,36
mp-2767670,-1.172586829208334,40
mp-558917,-1.6296289764814822,18
mp-1211056,-0.670786503333332,4
mp-18987,-2.582824036601731,22
mp-2659,-0.205821525729167,4
mp-8180,-1.386762498666665,10
mp-769319,-3.170344275972223,24
mp-559052,-2.429904200833333,44
mp-28463,-1.5215963690972232,48
mp-3368,-2.980640704027777,48
mp-1078799,-3.2546171533333332,8
mp-756415,-2.495743894047618,28
mp-977563,-0.48770950833333304,4
mp-1029903,-1.088772831666666,16
mp-3924,-2.686382930833336,8
mp-3731,-2.899517651666666,40
mp-864631,-0.442245220833333,4
mp-7936,-1.554447740833334,8
mp-1025496,-1.236610022447918,8
mp-18711,-2.92579070246693,36
mp-1211137,-2.642080600902778,24
mp-11905,-2.717315583833334,20
mp-12450,-2.818654912833334,20
mp-1211080,-2.8044745583333333,20
mp-1185531,-3.595009685633333,50
mp-15821,-0.683498748611113,9
mp-1188849,-0.6652613939583321,16
mp-861660,-0.5177201447916671,4
mp-1191015,-0.6625764119444431,24
mp-866019,-0.335290086875002,4
mp-16349,-0.362563197083333,4
mp-17664,-2.382474951078868,32
mp-40575,-2.232052715443947,48
mp-13915,-0.273924724583333,4
mp-2760269,-1.387792960833334,16
mp-2348641,-1.497991299166667,12
mp-22417,-2.365048147210884,28
mp-1222366,-2.314478848703703,18
mp-756254,-1.882176374047619,28
mp-1185270,-0.553328041354163,4
mp-1235059,-0.42706908814814803,9
mp-1079181,-2.299681434583332,8
mp-1078358,-1.744555773666667,10
mp-9588,-0.616667199821428,16
mp-642650,-1.6766460025793641,12
mp-24610,-2.194765020684523,32
mp-758098,-2.530852503458995,36
mp-1222447,-2.538434123110764,46
mp-9143,-2.922815228080357,8
mp-3524,-1.025848460535714,8
mp-1185263,-3.339490445666668,5
mp-865029,-0.35366708166667105,4
mp-2314,-0.271878761666665,2
mp-2744,-0.416655163333333,2
mp-30763,-0.419870908333332,4
mp-861936,-0.25798811666666605,4
mp-1079855,-0.16044425208333002,8
mp-861947,-0.35088958541666304,4
mp-861955,-0.426732410833333,4
mp-861956,-0.5049128554166621,4
mp-862841,-0.15580989791666802,4
mp-862842,-0.614724197916665,4
mp-863675,-0.186295189166667,4
mp-863697,-0.337434707083334,4
mp-1185399,-0.44844138583333404,4
mp-862926,-0.729600761041666,4
mp-1185409,-0.493660411041666,4
mp-862927,-0.522510124791665,4
mp-1185484,-0.510110018541666,4
mp-862928,-0.42744861854166705,4
mp-983444,-0.269209558541666,4
mp-559719,-2.5286436316666663,48
mp-18932,-2.6389536358333343,24
mp-561257,-2.075501539722223,24
mp-11906,-2.699372322166667,20
mp-12449,-2.800856855666667,20
mp-1211106,-2.786508984166666,20
mp-8481,-0.668051731111112,9
mp-865658,-0.664271775,16
mp-865738,-0.510180438333328,4
mp-1191159,-0.6557440120833321,24
mp-11807,-0.6548987983333311,2
mp-861931,-0.481434601666663,4
mp-1211055,-1.085686152291666,16
mp-30765,-0.301626324583331,8
mp-1095099,-1.836476935833332,8
mp-554108,-2.613271225104167,16
mp-540946,-2.312902794305549,36
mp-600561,-0.18600633833333302,2
mp-861663,-0.23775835833333303,4
mp-1001787,-0.146932781666667,4
mp-11171,-1.983595389583333,8
mp-14115,-1.555824928333332,4
mp-861666,-0.061894856666668004,4
mp-1078834,-2.307306563958333,8
mp-1029251,-0.365448864444444,12
mp-995393,-0.612184769666665,10
mp-7744,-2.224047807638889,12
mp-504353,-2.519053130661376,36
mp-1195657,-2.788219957583335,40
mp-29892,-1.960145810277778,24
mp-3980,-2.8683524941666683,8
mp-1198780,-1.992820258333332,32
mp-4995,-2.118194097166666,20
mp-861736,-0.627883106666665,4
mp-861667,-0.632197939166665,4
mp-756006,-0.9534255986111101,6
mp-1079885,-0.9214341608333341,8
mp-1222578,-0.374126466818182,44
mp-1205649,-1.9962580364999991,10
mp-1211126,-2.628959178611111,24
mp-861616,-0.6665603858333321,4
mp-862887,-0.33092544833333004,4
mp-865444,-0.7343031858333331,4
mp-865793,-0.5495435108333321,4
mp-865795,-0.36450625833333206,4
mp-865936,-0.12281797708333302,4
mp-552663,-2.372905768939393,11
mp-862815,-0.730636067916666,4
mp-863659,-0.438690244166668,4
mp-5840,-3.344621143333333,8
mp-10517,-3.083152960692639,22
mp-865184,-0.7187320929166651,4
mp-865228,-0.962303979583333,4
mp-1001786,-2.020776623333332,4
mp-6224,-3.373994456904761,28
mp-865231,-0.311142960416667,4
mp-1198027,-0.1432247421875,32
mp-5853,-1.323993021388882,12
mp-973391,-0.20218056354166603,32
mp-865933,-0.6974885683333311,4
mp-6015,-2.120794075208334,16
mp-10181,-0.48706503333333206,4
mp-864997,-0.6969589833333321,4
mp-1185419,-0.7072630858333261,4
mp-867902,-0.8362333983333331,4
mp-865838,-0.352916888333333,4
mp-973019,-0.7995634929365071,6
mp-1199215,-2.927127276216931,36
mp-1211004,-2.646701078194444,24
mp-11904,-2.742124424333332,20
mp-866150,-0.178307839166667,4
mp-12448,-2.8429345188333333,20
mp-1210954,-2.829137265333334,20
mp-15822,-0.6998842199999991,9
mp-1188183,-0.6550257727083311,16
mp-865812,-0.517503625416672,4
mp-1222296,-2.053430080833333,4
mp-35388,-1.9283516161979182,8
mp-1190768,-0.6635572915277791,24
mp-865116,-0.33112647125000105,4
mp-569073,-0.325866989166666,6
mp-1197059,-0.432227570075757,44
mp-26949,-2.501042855719462,46
mp-554917,-2.528996888181216,36
mp-1029294,-0.19682326555555502,12
mp-31301,-0.282338886041664,16
mp-21894,-0.30572098555555205,12
mp-16648,-0.356311629722219,12
mp-21297,-0.25633193972222,12
mp-638141,-0.48027850009259004,36
mp-11977,-0.423544417777778,6
mp-865710,-0.38896137208333104,4
mp-7243,-0.660608439583331,4
mp-864784,-0.5665361545833321,4
mp-39020,-1.3919892948333321,48
mp-1080679,-3.455313644249999,8
mp-977561,-0.6999207484999981,4
mp-1029625,-1.304259891000001,32
mp-3666,-3.125358770133336,10
mp-861951,-0.5893569485000001,4
mp-1206881,-1.5230934176666682,8
mp-560297,-3.194587247270834,32
mp-8220,-0.912795412103174,6
mp-18194,-2.930098251865078,36
mp-867285,-0.555401524166667,4
mp-1210924,-2.864963510666666,20
mp-1078961,-0.7130902827777791,9
mp-864804,-0.5166034579166731,4
mp-7137,-3.270821998749999,16
mp-1222297,-2.089823168749999,4
mp-15793,-1.9265539136718741,4
mp-977542,-0.31877734416666903,4
mp-1192681,-1.592382314722221,30
mp-773582,-0.5084891327777771,36
mp-27466,-0.697007518749999,48
mp-865940,-0.6073597483333311,4
mp-1185437,-0.33990319291667204,4
mp-1185462,-0.6334192791666631,4
mp-18640,-3.018196908273809,36
mp-1029424,-1.5308168933333262,12
mp-5670,-3.246210392142857,14
mp-6113,-2.559215438333333,32
mp-756275,-2.88641666845238,28
mp-864930,-0.660227134166668,4
mp-38280,-2.979356947916666,8
mp-6668,-3.046197983913691,32
mp-977440,-0.8956116783333311,4
mp-863727,-0.6442073891666651,4
mp-9615,-1.677127175416665,4
mp-1206595,-1.460510835338531,4
mp-772042,-2.937961547380953,28
mp-934,-0.255599763333332,2
mp-989577,-2.645941066750001,10
mp-989512,-1.5736920236666672,10
mp-989551,-2.592978106666667,10
mp-861725,-0.149139516666664,4
mp-772968,-1.9839961353656481,14
mp-12716,-0.414281964166665,4
mp-867873,-0.24169031166666902,4
mp-867220,-0.638711158333338,4
mp-867265,-0.336532184166667,4
mp-867162,-0.532870973333338,4
mp-862614,-0.33362870583333504,4
mp-1205941,-0.70246021166667,9
mp-861933,-0.489551250416667,4
mp-1176564,-3.349264163958334,16
mp-15066,-3.440315098690477,28
mp-18189,-0.621434372777778,24
mp-861969,-0.37125601166666605,4
mp-558943,-2.709139970648147,18
mp-1222392,-1.1626622379166651,8
mp-31066,-1.489092287291665,8
mp-8007,-3.348508900666648,10
mp-560246,-2.076988295379818,42
mp-762019,-2.141062827333333,10
mp-1539853,-2.717316262222223,12
mp-1029338,-1.136574449652777,12
mp-25812,-2.683900550064484,48
mp-867665,-3.051723843194445,24
mp-559938,-2.066824335370372,36
mp-1280709,-2.31999644952381,28
mp-754895,-3.234862918055556,12
mp-2710677,-2.9705122079166673,8
mp-867927,-0.5806818716666661,4
mp-1029932,-1.025967612291667,16
mp-19340,-2.493781042083334,16
mp-19373,-2.427956693666675,20
mp-19440,-2.427194401166667,20
mp-26227,-2.718353710010822,44
mp-753560,-2.490393199080688,36
mp-26127,-2.642382814353741,28
mp-25423,-2.837758225059525,32
mp-26963,-2.666295293184523,32
mp-867829,-0.45736007166666603,4
mp-850189,-2.331040234761905,14
mp-1222477,-2.289123346190476,42
mp-759647,-2.908735297291667,32
mp-1018791,-0.7918834571031741,6
mp-1139957,-2.058735494500001,40
mp-1191085,-2.654157191944444,24
mp-862555,-0.261960931666667,4
mp-867235,-0.5420365783333321,4
mp-862719,-0.22602248166666702,4
mp-862673,-0.244852593333332,4
mp-3700,-4.055315924444444,12
mp-11743,-0.49412935888888704,6
mp-14209,-0.71909869611111,9
mp-867810,-0.505823462916669,4
mp-7020,-3.247456247708332,16
mp-15788,-2.088289402083332,4
mp-15794,-1.968470493697916,4
mp-14208,-0.575185543333331,9
mp-558941,-3.402774547261903,28
mp-504790,-0.664965038611109,24
mp-867807,-0.39061273166666405,4
mp-1024988,-0.88499610626984,6
mp-561390,-2.7054287965873023,36
mp-1185243,-0.24704360166666803,4
mp-864753,-0.36653777416666905,4
mp-864781,-0.29092479854167,4
mp-1185254,-0.331923356666667,4
mp-864759,-0.7426528991666671,4
mp-864763,-0.596158906666666,4
mp-8482,-0.80947635388889,9
mp-11944,-0.639239352916668,16
mp-8390,-3.314437616041667,8
mp-21242,-0.5533633961111121,9
mp-1067160,-2.132193674322916,4
mp-1185439,-0.363785617916668,4
mp-1934,-0.22010558833333302,4
mp-867255,-0.392206324166668,4
mp-867253,-0.38376491916666505,4
mp-867252,-0.255890503333333,4
mp-867250,-0.46564929083333206,4
mp-867251,-0.561745348333332,4
mp-865912,-0.42543464416666504,4
mp-865907,-0.164604937916667,4
mp-861625,-0.161002965416665,4
mp-9124,-0.518190976944444,3
mp-18048,-1.9991775020238092,42
mp-861932,-0.44415804291666505,4
mp-569788,-0.24967411166666603,9
mp-7575,-0.42346953347222105,3
mp-1185421,-0.141806453333332,4
mp-10182,-0.655819149880952,3
mp-559934,-2.546068404710883,28
mp-11175,-0.9466399625680261,7
mp-867258,-0.587634210833332,4
mp-1185418,-0.5866643033333331,4
mp-1222336,-2.410847439259258,18
mp-1203440,-2.200974691041666,32
mp-9919,-0.45140820888888705,6
mp-865870,-0.38684149166666804,4
mp-865893,-0.178113899166667,4
mp-865925,-0.685337942916667,4
mp-865868,-0.685877525416668,4
mp-1206759,-1.743528109583339,4
mp-1001615,-1.566557159947917,4
mp-973571,4.736951571734001e-15,3
mp-1103511,-0.32544900051282005,13
mp-11037,-0.42783645820513605,13
mp-1210893,-0.34239208205128,26
mp-1192563,-0.44347139435896804,26
mp-973586,-0.337989179523808,14
mp-1222454,-0.38056048128205106,13
mp-568184,-0.49876674842592605,36
mp-29789,-0.976230328541671,32
mp-1189538,-0.5160989875925921,18
mp-571552,-0.571077171333332,5
mp-754674,-2.099375442380951,14
mp-5346,-0.520039041333333,5
mp-1222514,-0.24887721051282102,13
mp-12061,-0.47737769700000104,5
mp-18450,-0.276810709743589,13
mp-571098,-0.6433598433333311,5
mp-1104317,-0.32173511628205004,13
mp-625468,-2.300206882559524,28
mp-1103523,-0.338049003722359,13
mp-13405,-0.452431964505747,5
mp-3400,-0.322566060327144,13
mp-1207112,-0.598033856505747,5
mp-1103835,-0.127891469557913,13
mp-29339,-1.620221497666666,25
mp-1104964,-0.611050687380974,14
mp-1104272,-0.8339707179931971,14
mp-13399,-0.6446886313333341,5
mp-12100,-0.811706787333334,5
mp-12101,-0.699688691333329,5
mp-3507,-0.9226481393333331,5
mp-3108,-1.16606968733333,5
mp-10453,-0.8671716393333321,5
mp-1025335,-0.52032058047619,7
mp-1203385,-0.345779135360247,41
mp-1196590,-0.8100386461111011,42
mp-569141,-0.7325023220000001,45
mp-1211114,-0.390956962645474,32
mp-1211033,-0.20654184784314103,17
mp-1210911,-0.840492035238092,28
mp-1210912,-0.8835847020238101,28
mp-607712,-1.031434339393939,22
mp-1194094,-0.459377054345238,28
mp-1210956,-0.6732053939880951,28
mp-1193129,-0.36866820063218303,29
mp-8771,-0.59830112530303,11
mp-768453,-2.682120325049016,34
mp-1203152,-1.277004345578232,49
mp-865445,-0.6856060445833301,4
mp-865446,-0.46645882395833305,4
mp-866147,-0.366813546249999,4
mp-865459,-0.43748145124999904,4
mp-16490,-0.501053334722221,12
mp-1222339,-0.367861353888888,6
mp-1070507,-0.6094509006666641,5
mp-10531,-0.7379644066666621,5
mp-1101816,-0.7774412019444461,12
mp-1199915,-0.7195976162037031,36
mp-1211036,-0.758000310925925,36
mp-1201540,-0.739539045925924,36
mp-1222310,-0.371191169444445,3
mp-573376,-1.8175836356666681,5
mp-973956,-0.34641017958333004,4
mp-866211,-0.44734871333333304,4
mp-1205869,-0.8259227426666651,10
mp-8269,-1.938034772797619,14
mp-1191153,-0.796788815039682,21
mp-1204082,-0.09089375991228,38
mp-15826,-0.7192881358333331,20
mp-1189949,-0.185575828703704,18
mp-1185457,-0.267938758333334,4
mp-1091386,-0.742278943666667,10
mp-865325,-0.382484408333334,4
mp-1190475,-2.353736057698412,21
mp-1025175,-0.34976761690476305,7
mp-1185452,-0.5968943908333321,4
mp-865829,-0.6976692708333331,4
mp-865830,-0.36470152333333206,4
mp-1185442,-0.6487206658333301,4
mp-865847,-0.904321140833332,4
mp-973951,-0.6878928658333301,4
mp-865595,-0.437005078333332,4
mp-1192008,-0.7173961645634901,21
mp-541557,-0.6552801813333341,40
mp-505545,-0.692140192314812,36
mp-1104515,-0.32033272476190505,14
mp-1222365,-0.5716077326388911,6
mp-1206147,-0.640211480666664,5
mp-8346,-3.090631562803037,44
mp-1250,-0.440979852777777,6
mp-865505,-0.46273185458333504,4
mp-1095152,-0.916163961666666,10
mp-1080814,-0.46095034766666704,10
mp-1068243,-0.556528497999997,5
mp-12691,-0.8869577849999981,10
mp-865589,-1.027502483333331,4
mp-865623,-1.025723208333333,4
mp-865321,-0.7766640933333331,4
mp-865238,-0.234523757083333,4
mp-865129,-0.713173204666668,10
mp-865240,-0.252657528749999,4
mp-14304,-2.177599468333334,14
mp-10191,-1.946865798244048,14
mp-865350,-0.7150030900478911,21
mp-19153,-2.938114664017765,22
mp-1203732,-0.5858459357126421,40
mp-14305,-1.932407855894898,14
mp-1103893,-1.7092109308056251,14
mp-973756,-0.36274262404762003,7
mp-973921,-0.512081750753968,21
mp-974057,-0.764713063611111,21
mp-865337,-0.7777233333333331,4
mp-865335,-0.524599895833333,4
mp-1427,-4.123783570916665,40
mp-865336,-0.674920463333333,4
mp-1192803,-1.9127866472619042,28
mp-31091,-0.8419802716666681,10
mp-865320,-0.775288643333333,4
mp-1102319,-1.12645964611111,12
mp-753414,-2.497053484848487,22
mp-1201869,-0.6917705267592591,36
mp-1188244,-0.471828790166667,20
mp-865599,-0.925857250833331,4
mp-865601,-0.7752929083333311,4
mp-2826,-2.354043240354164,10
mp-12673,-3.6290922981666682,5
mp-1189125,-2.148499361604166,20
mp-1206825,-3.519900169135417,5
mp-7193,-3.72417785166666,11
mp-1222316,-0.83793541638889,6
mp-1194888,-0.6695290620370371,36
mp-568336,-0.905438718833336,20
mp-669402,-0.792448453333332,40
mp-1222448,-0.19726254746527702,48
mp-16969,-3.863396421979168,32
mp-15170,-3.02570395439394,22
mp-1189748,-1.59413807166667,20
mp-557829,-2.206744143333347,40
mp-755515,-3.062371446666656,27
mp-771031,-3.9183673255208333,32
mp-866131,-0.319393562083332,4
mp-866133,-0.26921999416666503,4
mp-555747,-3.347299822037035,36
mp-30715,-0.235398627807016,19
mp-973653,-0.37562163083333205,4
mp-973662,-0.322767533333335,4
mp-865260,-0.714384725833333,4
mp-865261,-0.372941370833332,4
mp-865437,-0.44079445833333303,4
mp-18332,-1.956923562440475,28
mp-1102425,-0.5948044963636361,11
mp-1102095,-0.6031861945454541,11
mp-1210990,-0.734722975788177,29
mp-1191707,-0.703307491363636,22
mp-16508,-0.37816298399999304,20
mp-1206894,-0.48109708100000204,5
mp-1017627,-1.131227487749998,5
mp-10566,-0.495186403452381,14
mp-1189116,-0.209261264375,16
mp-1210815,-0.7550785656250001,16
mp-1210813,-0.680299486249999,16
mp-1199315,-0.6405379294999981,40
mp-1202542,-0.683085746874997,32
mp-1206831,-0.613088293055559,9
mp-973878,-0.655622115277773,9
mp-1104253,-0.43426345142857103,14
mp-1104032,-0.627569618571424,14
mp-1206912,-0.5449145905,5
mp-30235,-0.9278310468750011,16
mp-1188368,-0.7813526012500001,16
mp-1104514,-0.7227310178571421,14
mp-1206516,-0.5728383103333351,5
mp-11733,-1.218801315749993,5
mp-1189562,-0.65613723,16
mp-29779,-0.8194812774999971,16
mp-865190,-0.559754838194443,24
mp-17673,-4.402869626500001,40
mp-1189947,-0.33657585312499905,16
mp-1206877,-0.566321971000002,5
mp-1103963,-1.0249786542857091,14
mp-1189148,-0.395740885625,16
mp-1189199,-0.826305456999995,20
mp-768483,-2.683591084749999,40
mp-1210508,-3.469671939999998,22
mp-10609,-0.668651213999996,5
mp-10607,-0.524768511666668,5
mp-1210587,-0.9836709199099071,37
mp-567908,-0.526427164924241,11
mp-15178,-0.322772431515154,22
mp-1210653,-0.5462331581944451,24
mp-1210662,-0.31705044527777604,24
mp-1210768,-0.46627611444444605,24
mp-1210803,-0.62417442194445,24
mp-1222465,-0.244287117619046,21
mp-1106196,-0.521389650392127,17
mp-1190231,-0.5915148245098021,17
mp-1188811,-0.44057363568627406,17
mp-18222,-0.9619353198039241,17
mp-505680,-0.63726549745098,17
mp-676653,-4.089766204298246,38
mp-1210928,-0.6655234344444381,24
mp-1210685,-0.7546084999074081,36
mp-1211003,-0.21695315736111,24
mp-1210733,-0.416560391527776,24
mp-865141,-0.36019107507936304,21
mp-1207163,-0.41871920287878706,11
mp-16190,-0.49528410644444404,30
mp-1222825,-3.991836509824567,19
mp-1200552,-0.623031691754386,38
mp-17460,-0.599704332971012,46
mp-1196530,-0.732522654649122,38
mp-1197583,-0.7583295322807021,38
mp-646321,-0.514729439545455,22
mp-1192497,-0.675816409090908,22
mp-1210805,-0.9474667830302991,22
mp-1210574,-3.402487577280703,19
mp-542170,-0.8463240564912291,38
mp-1210532,-0.770236073541667,16
mp-1222910,-0.8901973158068801,36
mp-1105989,-0.794301137916667,16
mp-1105603,-0.7435827203703691,18
mp-1199467,-0.825895878148148,36
mp-1210556,-0.509848586481477,18
mp-567963,-0.7433404733333341,14
mp-1105600,-0.8844803641666671,16
mp-1210651,-0.5090686466666621,16
mp-1210754,-0.6025388366666641,16
mp-568942,-0.47923387259259503,18
mp-1105871,-0.46379617979166604,16
mp-1202267,-1.353579225092592,36
mp-1104880,-0.434048023809523,14
mp-865778,-0.8562939191666671,16
mp-1210665,-0.431323702619051,14
mp-543051,-0.9500908844791661,32
mp-15846,-0.8605097154166611,16
mp-11908,-0.784980069791664,16
mp-1106258,-0.7756010979166701,16
mp-1106322,-0.25885140916666904,16
mp-1196994,-0.796999818148149,36
mp-569414,-0.7099140274999991,36
mp-1210568,-0.37237225166666504,18
mp-642315,-0.704516600648148,36
mp-1205874,-0.414004870000005,9
mp-11203,-0.5971422588888871,9
mp-1105906,-0.411444759166662,18
mp-1210681,-0.303543466296296,18
mp-1193176,-0.042085031462544005,29
mp-1206034,-0.393976359770117,9
mp-1206042,-0.57712487199234,9
mp-30771,-0.44505851222222204,18
mp-1210614,-0.43566470545454405,22
mp-11755,-0.6253708799999971,9
mp-755804,-3.651567454561405,19
mp-20402,-4.065957644210526,19
mp-756479,-3.776021891578945,19
mp-11752,-0.7435269981818181,11
mp-569251,-0.768250803916657,40
mp-1190756,-0.34972063152777705,24
mp-11584,-0.32663798666666505,9
mp-1018131,-0.351867848888886,3
mp-568953,-0.22904231133333303,5
mp-1205963,-0.6070375399999991,9
mp-1185507,-0.327388936666665,4
mp-1018025,-2.708882957083331,4
mp-12505,-0.5783277172222221,6
mp-16507,-0.457800537083333,16
mp-1234,-0.550240265555553,6
mp-1025389,-0.6974564229166641,8
mp-1025564,-0.9747068145833321,8
mp-2805,-0.43727457416666404,4
mp-1189515,-0.6959049972222211,18
mp-16620,-0.5441324846969681,22
mp-1222470,-0.398108374358973,13
mp-1087480,-0.889870854444438,9
mp-8631,-0.556593194444443,24
mp-1222329,-0.442044945555556,6
mp-1185509,-0.415212584166663,4
mp-1222488,-0.34934491722222305,12
mp-1025105,-0.600481952222221,6
mp-1079819,-0.6512075244444431,9
mp-973629,-0.8998347344444421,9
mp-1102691,-1.300067566388885,12
mp-567229,-0.6338517688888881,6
mp-2017,-1.73668287958333,2
mp-7644,-2.8563761806944523,12
mp-11249,-0.9867002433333311,2
mp-1018152,-0.9748493022222241,3
mp-1025526,-0.788045676666669,8
mp-1068773,-0.657345983333334,5
mp-1104289,-0.25934936743589804,13
mp-11219,-0.7770810205555561,3
mp-1105800,-0.5620413575000011,16
mp-1024990,-0.689254534166671,6
mp-1189270,-0.638073238749999,16
mp-29239,-0.6675416818749991,16
mp-5578,-0.48595292583333305,6
mp-571495,-0.620318216833331,20
mp-973529,-0.5978042088888881,24
mp-1210888,-0.691666585277777,24
mp-1191771,-0.654568542222222,24
mp-7560,-3.5691515161666683,10
mp-1095320,-1.116218253958337,12
mp-3717,-0.888095087833332,5
mp-976039,-0.181110321904761,28
mp-568059,-0.9204164508333361,2
mp-545847,-2.428291011458334,8
mp-550805,-2.481985219583334,8
mp-550635,-2.334368720208334,8
mp-1207185,-0.9865517138888911,3
mp-1206992,-1.140844233888884,3
mp-866214,-2.214739524166667,8
mp-973981,-3.3570168455555542,6
mp-2217,-0.354675188333331,2
mp-865732,-0.31381917888888705,3
mp-11306,-0.26739555541666604,8
mp-865988,-0.351147112916663,4
mp-1077095,-0.368485549444444,6
mp-866207,-0.7664375291666601,4
mp-865796,-0.6920993941666641,4
mp-865324,-2.418620403541664,8
mp-2206,-0.24530916388888901,6
mp-15709,-0.530217765833327,6
mp-1200073,-0.9370688043253961,36
mp-1196904,-0.839648013121692,36
mp-1210846,-0.6302139213888881,24
mp-22714,-0.354659542222222,6
mp-1001614,-0.35649675416666804,4
mp-1103331,-0.667053786388889,12
mp-1102787,-0.744767349722222,12
mp-1102047,-0.463674058888888,12
mp-1190663,-0.700521376388888,24
mp-755471,-3.253673551833335,20
mp-19360,-2.7860604761111123,12
mp-1025122,-0.301147022222219,6
mp-580136,-0.202218766111111,6
mp-1222284,-0.6102625905555571,3
mp-16753,-0.33205180055555,6
mp-1222325,-1.34434975736111,12
mp-1001780,-1.582860885572916,4
mp-1080126,-0.605508999166666,8
mp-8125,-0.629427517222222,6
mp-13200,-0.6299424488888881,6
mp-1210818,-4.449161288749998,24
mp-2463,-0.174806843888885,6
mp-1101759,-0.265581460138888,12
mp-1200053,-0.751444767010582,36
mp-1191710,-0.660108658472221,24
mp-1001606,-0.284732859166667,4
mp-1001613,-0.7140119558333311,4
mp-1077210,-0.64865255722222,6
mp-1025552,-0.653791025416667,8
mp-1222813,-0.56061185972222,18
mp-1079942,-0.8404531804166631,8
mp-495,-0.5136466041666661,4
mp-1103114,-0.497402611944444,12
mp-1025155,-0.44471114773809506,7
mp-1222319,-0.861363818888889,6
mp-1102758,-0.669034458888885,12
mp-1210999,-0.603917634791667,24
mp-768505,-3.219932291166668,30
mp-1103238,-0.955227331388888,12
mp-1102327,-1.101647980555556,12
mp-865609,-0.9137339885416671,4
mp-973906,-0.577092023888891,6
mp-1201905,-0.522971259375,48
mp-1195981,-0.662156656666668,48
mp-9351,-0.77743900555555,6
mp-10999,-0.9578623772222241,12
mp-1106214,-0.9659998583333331,18
mp-1189057,-0.9086094735416641,16
